0,1,2,3,4,5,6,7,8,9,10,11
2707,154,24,295,128,1677,233,108,1123,3,4,3
3206,23,21,42,20,1198,191,117,1026,2,24,1
2698,182,13,134,1,1965,248,155,306,3,4,3
2464,323,22,60,6,457,211,189,1410,4,10,6
2902,48,6,300,29,2227,226,139,2571,1,29,2
2764,337,9,509,80,1550,228,166,1865,3,11,3
2608,94,14,268,63,1637,219,105,1779,3,2,3
2013,117,18,0,0,300,221,95,351,4,6,4
2200,131,19,30,7,955,226,100,1337,4,3,4
2111,111,6,0,0,1177,234,137,1307,4,17,4
2334,255,29,511,93,485,243,231,1770,4,10,3
2345,336,15,150,48,1253,219,171,379,4,6,6
2421,290,20,395,151,990,232,212,240,4,10,6
3077,24,23,592,-2,3983,182,109,3425,1,29,1
2375,10,10,234,30,1423,220,148,516,4,6,3
2893,179,23,150,38,391,246,144,1008,3,13,5
2831,122,23,190,62,2023,214,77,1230,3,13,5
2501,27,15,234,39,513,207,128,1354,3,10,6
2290,116,17,212,107,1237,222,97,1074,4,3,4
2521,8,14,30,6,1954,212,145,1945,3,17,6
3427,26,11,451,78,2751,215,136,1338,3,38,7
2290,201,26,457,150,1337,252,173,825,4,2,4
3391,180,11,297,89,2094,247,154,680,3,38,7
2907,173,23,180,52,433,244,136,1003,3,13,5
3354,77,16,153,11,3637,208,95,2678,3,39,7
2435,335,20,283,108,1505,210,175,421,4,10,6
2649,52,8,42,-5,1153,222,131,1733,3,33,2
3324,244,13,67,8,3708,250,194,1856,3,38,7
2488,342,5,127,11,553,232,161,1396,4,6,6
3239,53,19,85,18,4023,195,94,2750,1,39,7
2385,92,27,60,14,716,186,47,1100,3,4,3
2224,133,20,0,0,1130,226,96,272,4,1,4
2073,76,21,0,0,540,196,76,598,4,14,4
2187,138,19,134,62,1173,229,103,553,4,10,4
2949,203,17,765,149,2610,253,173,1543,3,26,2
3403,79,13,60,-5,3945,216,107,2761,3,39,7
2308,12,29,390,151,685,169,115,693,4,10,3
2168,353,23,85,28,379,193,152,450,4,10,6
2904,290,13,295,51,2138,238,194,1323,3,31,2
3182,58,13,150,7,3282,211,113,4911,1,29,1
2681,164,15,376,73,566,243,137,90,3,4,3
2419,174,13,270,75,1003,246,148,1465,4,6,3
2922,93,5,342,26,3476,232,138,4478,1,12,2
2751,108,4,67,10,2308,235,144,1501,1,12,2
2721,47,8,319,32,277,223,135,967,3,11,5
2572,203,16,384,119,807,253,173,1068,3,2,3
2939,238,27,285,155,2605,251,218,767,3,13,2
2148,56,20,0,0,663,193,89,934,4,4,4
3349,15,7,499,21,750,225,148,2162,3,31,7
3471,92,6,726,122,3522,230,133,1295,3,37,7
2345,298,16,30,15,969,232,199,1465,4,10,6
2739,335,17,67,13,1614,215,173,1622,3,13,6
2282,315,29,212,34,841,202,205,1022,4,10,6
3049,81,14,658,226,247,215,106,899,3,32,2
2539,31,24,150,21,2282,179,99,671,3,10,6
2481,50,13,531,89,589,212,119,1048,4,6,6
2792,303,28,400,233,1248,214,216,930,3,33,6
2284,98,30,210,87,658,184,37,1635,4,3,4
2849,328,9,85,5,2598,230,170,2376,1,29,2
2325,55,10,0,0,268,220,127,295,3,3,6
2891,246,8,0,0,1704,247,182,1559,3,23,5
3338,210,13,85,7,3210,252,176,1869,3,32,1
2272,115,17,212,46,277,221,95,732,4,3,6
2330,125,24,192,101,994,216,78,787,4,6,3
3107,80,9,30,4,2184,223,122,1973,1,23,1
2747,121,16,30,-6,454,225,103,335,1,30,5
2369,57,15,0,0,560,207,108,459,4,1,4
2741,63,13,537,84,577,212,111,892,3,11,2
2055,108,2,0,0,865,237,151,256,4,1,4
3309,351,9,0,0,4339,225,159,3960,1,38,7
3243,47,11,42,1,3079,215,124,2687,3,23,7
2245,128,23,134,62,1358,218,81,937,4,3,4
2813,149,15,90,10,2295,238,124,1168,3,13,5
3388,60,5,124,-8,2250,229,140,3532,1,38,7
2461,332,14,30,3,830,222,173,644,3,17,6
3418,63,18,190,15,3485,201,93,2647,1,37,7
2083,313,17,0,0,180,224,193,684,4,14,4
2492,71,12,42,9,270,216,113,1631,4,5,4
2399,74,18,30,3,661,202,88,1159,3,4,6
3070,335,17,180,27,272,215,173,499,2,22,1
2625,162,22,331,66,1614,239,122,2321,3,4,3
2289,111,15,0,0,1041,222,101,342,4,16,4
2353,317,10,350,90,1092,231,178,671,4,6,6
2884,240,11,426,52,836,250,188,1657,3,4,5
3272,39,7,577,129,484,225,140,1048,3,39,7
3354,108,1,371,39,824,237,154,1980,3,32,7
3091,330,13,95,28,1905,224,175,1958,1,29,1
2623,175,25,180,0,1431,243,135,940,3,4,3
2402,275,17,85,24,644,241,209,552,4,10,6
2210,351,23,240,73,1041,194,155,811,4,10,6
2889,106,19,418,93,1006,214,86,607,1,30,2
3581,336,5,391,120,1786,233,162,1573,2,40,7
3291,323,5,324,84,1050,235,166,2274,1,40,7
3385,295,14,42,9,2467,236,195,2535,3,38,7
3105,62,10,42,-1,1697,218,121,268,1,23,1
3504,8,10,446,143,1377,220,149,1806,2,40,7
3134,328,9,576,-12,2870,230,170,458,3,32,1
2401,26,24,124,78,362,182,107,636,4,6,6
2420,351,23,150,70,957,195,155,674,4,10,6
2738,100,18,228,71,285,212,88,525,1,30,5
2986,13,15,90,10,1879,208,138,3798,1,23,1
2895,222,12,1053,229,2461,252,182,1465,3,34,5
2851,147,18,85,16,2916,235,116,3001,1,30,2
2361,332,11,234,101,1538,225,172,900,4,2,3
2869,20,13,553,103,2125,211,135,792,3,11,5
2279,51,6,0,0,573,226,138,792,4,4,4
2303,34,19,127,48,270,195,111,1633,4,6,3
2318,321,23,170,28,1310,210,192,437,4,10,3
2231,243,2,30,-1,1489,240,163,633,4,1,4
2304,319,19,60,29,1470,219,190,524,4,10,6
2359,90,21,108,38,1113,201,72,1291,4,5,6
3396,108,8,604,163,1914,231,128,1734,1,35,7
3177,60,4,90,-10,2110,231,144,793,1,23,1
2739,84,29,182,85,201,177,40,1926,1,30,5
2282,354,21,0,0,1041,197,152,859,4,14,4
2270,45,8,0,0,255,223,135,379,4,10,4
3173,90,7,124,11,3005,229,130,3584,1,22,1
2374,83,11,408,153,576,220,114,1758,4,6,4
2730,135,3,150,9,2407,238,150,4320,1,12,2
2592,158,16,480,156,480,241,131,484,3,2,3
3075,108,17,834,265,849,219,96,1294,1,29,1
2685,5,11,30,5,2345,218,149,624,3,31,5
2287,111,11,0,0,511,228,117,824,4,4,4
2371,101,21,85,26,511,206,74,481,4,1,3
3136,356,4,771,55,1857,233,157,2689,3,32,1
2454,118,26,218,70,726,206,63,1253,4,5,3
2819,140,8,150,19,2132,238,136,2223,3,26,5
2867,104,20,201,122,2072,210,80,725,3,13,5
2143,24,21,0,0,1240,190,115,1396,4,10,4
2390,214,12,150,34,816,251,177,1589,4,6,6
2982,72,18,379,66,4685,203,90,3824,1,29,1
3286,21,3,532,-4,1639,232,152,3140,2,23,2
2441,65,16,95,39,324,206,99,417,4,10,6
2584,105,7,408,129,446,232,133,242,3,2,3
2125,307,7,30,1,1072,236,175,1355,4,17,4
2530,318,27,42,17,1517,204,200,1674,3,13,6
2380,110,10,124,6,537,229,120,842,3,2,3
2691,38,24,170,51,2206,179,90,2401,3,10,6
2036,39,16,42,9,481,203,114,604,4,10,4
2919,152,11,240,64,553,240,135,1040,3,32,5
2905,309,16,342,14,2671,228,192,1376,3,24,2
2962,130,12,30,-4,841,233,122,1530,3,33,2
2726,77,15,240,52,268,211,100,2247,1,29,5
2790,141,25,541,60,2605,225,91,2047,3,4,3
2573,243,8,391,98,2359,247,182,458,3,2,3
3499,276,17,335,52,1489,242,207,1936,2,40,7
2768,69,27,162,74,190,177,55,1339,1,29,5
3649,7,11,1055,294,5248,217,148,3784,3,40,7
2296,230,20,384,176,1018,254,200,518,4,3,4
3252,64,40,67,52,2804,130,0,313,3,39,7
3381,111,14,726,142,2940,224,108,2403,3,39,7
3074,112,13,30,3,2700,225,109,3609,1,22,1
3335,232,3,120,9,1092,242,164,1842,3,32,1
3256,132,32,408,158,3976,206,57,2792,3,33,1
3190,299,23,360,130,1570,225,212,2268,3,32,2
2961,149,21,258,48,382,234,111,799,3,32,5
2847,54,13,42,-1,2605,211,114,2202,1,23,2
3452,50,12,933,173,2389,214,122,1332,1,35,1
3258,103,17,210,-39,2532,215,91,3823,2,33,1
3301,142,3,85,-10,4502,238,151,3968,3,23,7
2705,206,26,67,24,1369,253,181,1530,3,4,5
2714,117,20,242,93,1470,217,85,779,1,30,5
2511,126,10,247,75,268,233,125,430,3,4,3
2499,84,15,85,16,420,214,101,1507,4,6,3
2407,293,10,175,14,570,238,185,882,3,2,3
2781,85,17,67,16,914,209,91,408,3,31,2
3015,243,19,85,10,1384,251,206,2605,3,22,1
3230,343,27,277,102,3845,187,164,3511,3,40,7
2586,266,10,234,76,1907,245,188,722,3,4,3
2840,240,14,212,75,2185,251,195,716,3,31,5
2817,336,5,0,0,1348,233,162,1084,3,23,5
2914,97,4,108,24,1588,234,143,1211,3,31,2
2891,37,5,297,59,830,229,145,1507,3,11,5
2201,131,21,30,7,870,223,91,1421,4,3,4
2369,192,30,42,13,426,247,159,1130,4,4,3
2130,71,14,0,0,987,213,107,1436,4,17,4
2358,129,14,85,12,1343,231,116,534,4,6,3
2171,354,31,90,38,437,170,143,404,4,10,6
2948,180,27,162,35,277,245,142,805,3,13,5
2760,4,7,175,5,976,226,153,1034,3,31,2
2239,106,8,0,0,1445,230,127,408,4,14,4
3306,203,16,190,38,3447,253,173,459,3,31,1
3383,127,12,752,144,2910,232,121,2375,3,39,7
3191,22,15,660,4,1784,206,130,2042,3,33,1
2775,40,8,134,0,1940,223,137,2673,1,29,5
2962,201,11,558,66,6030,250,168,5935,1,29,2
2934,59,12,60,7,4667,214,116,2072,1,23,5
2785,2,15,258,-21,1224,211,149,2106,3,13,6
2389,172,35,90,29,484,231,114,1165,4,4,3
2593,349,18,60,18,1390,207,160,4993,1,12,2
3335,85,15,577,125,518,213,99,234,2,38,7
3019,87,34,120,44,1959,162,16,3702,1,29,1
2113,85,20,0,0,690,201,78,735,4,5,4
2448,317,24,268,-3,684,210,198,1271,4,10,6
2485,123,12,212,63,811,231,120,182,4,2,3
3095,84,7,0,0,1167,228,131,2140,1,23,1
2770,104,15,134,31,450,220,101,342,1,30,5
2165,28,26,108,18,309,172,96,674,4,10,6
2177,284,23,30,12,1036,233,221,592,4,14,4
2320,34,14,0,0,569,207,122,488,4,17,4
2990,119,9,424,132,5416,233,128,845,1,30,2
2779,75,49,201,120,212,99,0,1423,1,30,5
2686,142,10,0,0,2592,238,132,2293,1,30,5
2827,67,15,277,148,300,208,102,1648,1,29,5
2232,96,9,0,0,430,227,123,1844,4,3,4
2332,90,9,0,0,319,226,123,1276,4,14,4
2257,342,2,0,0,1566,235,159,1074,4,17,4
2336,334,24,42,17,1290,200,178,216,4,16,6
3211,156,16,228,51,1642,240,129,1557,2,23,1
2846,332,15,0,0,1574,220,175,1208,3,23,5
3176,54,14,685,95,1350,208,111,2508,3,32,1
2924,194,15,234,13,1651,251,165,1291,3,31,2
3481,6,13,594,221,1243,214,147,1710,2,40,7
2860,103,21,300,93,510,208,76,1293,1,30,5
3329,147,14,108,6,743,238,127,3975,2,32,2
2802,62,26,242,132,268,176,62,1681,1,29,5
2064,274,23,95,20,703,238,223,641,4,10,3
2616,326,14,0,0,1142,224,178,845,3,20,6
2204,139,31,67,41,1400,213,68,891,4,3,4
2179,30,22,150,58,1082,186,106,1195,4,10,3
3096,7,24,150,42,3555,187,133,1445,3,31,1
3186,232,11,175,15,2856,250,184,1315,3,23,1
2894,216,9,90,8,1909,249,173,1556,3,23,5
3001,91,9,67,10,6173,226,122,3260,1,29,2
2080,22,34,85,-3,85,147,85,706,4,10,6
2499,322,16,589,257,680,223,183,510,4,11,3
2880,357,10,42,-1,3288,221,155,2550,1,23,2
3073,333,11,0,0,4269,226,170,891,1,19,1
3361,80,7,242,39,1968,228,131,3332,1,38,7
2887,353,18,85,8,2598,207,156,1130,3,33,2
2041,302,9,30,1,732,236,181,677,4,17,4
2430,352,16,424,160,984,211,158,1031,4,6,6
3406,332,5,300,67,1655,234,163,1082,3,38,7
2300,116,24,234,106,924,209,70,1392,4,3,4
2851,55,18,153,60,2143,199,97,2219,3,33,5
2662,217,20,201,55,2067,254,189,2586,3,4,3
2108,155,7,30,-1,1248,241,146,1114,4,1,4
2252,352,22,150,59,1295,196,154,722,4,10,6
3123,291,19,382,81,3157,234,207,1410,3,24,1
2507,174,14,0,0,1758,246,148,1641,3,2,6
2325,302,8,95,23,1184,237,177,162,4,6,4
2601,27,17,362,92,1259,201,122,690,3,11,3
2579,97,19,0,0,1663,209,83,1221,3,20,6
2777,273,18,228,83,979,242,211,1900,3,4,5
2305,358,27,450,148,648,180,141,579,4,10,3
2709,22,12,351,31,2357,214,137,1740,3,32,6
2220,60,16,277,120,391,205,102,376,4,2,6
3086,93,23,400,150,1495,198,65,2518,3,33,1
2179,53,37,339,158,660,138,28,685,4,6,3
2262,45,4,0,0,1271,231,146,604,4,3,4
2718,51,29,30,0,95,165,61,1415,1,30,5
3207,146,21,42,1,4350,232,106,2163,1,23,1
2046,3,5,30,0,774,231,155,641,4,17,4
2056,87,32,201,123,218,170,27,402,4,1,3
2569,188,31,67,39,2491,245,151,908,3,4,3
2724,13,4,216,9,1209,231,152,2026,3,17,5
2446,268,23,90,48,1129,242,222,807,4,10,6
2891,253,8,342,59,874,246,182,1678,3,4,5
2867,200,11,420,67,2395,250,167,1998,3,26,5
2241,162,5,0,0,638,241,151,569,4,10,4
2821,337,11,67,14,1458,225,168,1914,3,31,6
2857,306,19,182,41,1201,225,201,1690,3,13,1
3245,286,25,870,126,3661,230,223,2230,3,31,1
2490,273,15,0,0,1896,243,202,955,3,10,6
2380,123,20,376,183,774,220,89,1581,4,6,4
3326,230,18,124,34,2868,253,197,942,3,23,1
3224,13,16,738,33,2972,207,138,3608,1,30,1
3185,332,6,295,12,1521,233,165,95,3,23,1
2800,114,15,240,13,541,224,106,277,1,30,5
3838,355,19,912,62,4445,202,153,2514,3,40,7
2718,90,20,150,71,150,204,78,1866,1,30,5
3197,25,33,480,201,601,152,85,1986,1,30,7
2124,128,29,85,37,759,207,59,95,4,3,4
2970,28,6,150,30,4611,228,146,1121,1,29,2
2681,14,18,60,33,1482,201,134,1704,3,13,6
2973,204,27,390,157,1358,252,177,175,3,13,2
2700,140,20,306,115,1950,229,103,2691,3,4,3
2351,346,20,85,16,1507,203,162,518,4,10,6
2877,97,26,350,205,1339,193,54,997,3,32,5
2401,36,11,297,99,424,215,130,371,4,4,3
2329,316,28,42,19,604,203,203,698,4,10,6
2616,208,13,60,-6,1218,251,174,871,3,17,3
2267,128,31,30,16,1441,202,52,430,4,3,3
2094,9,17,0,0,824,203,139,190,4,4,4
2785,265,25,234,40,1667,242,227,2252,3,13,5
2299,355,16,30,7,582,210,154,741,4,10,3
2552,318,15,335,103,720,226,185,1364,3,11,3
2277,61,13,30,1,1443,212,112,558,4,17,4
2103,25,4,0,0,1381,231,150,853,4,1,4
2686,32,7,108,15,2131,224,142,1884,3,17,5
2874,165,11,424,32,2436,244,144,2005,3,26,5
2129,342,1,30,1,1340,237,157,1325,4,17,4
2863,197,14,458,226,997,251,167,1849,3,33,2
2233,114,28,95,40,933,199,51,1358,4,3,4
2481,336,22,85,34,781,205,175,582,3,10,6
2238,29,33,162,54,510,148,74,430,4,10,6
2090,92,28,30,12,1190,184,0,474,4,17,4
2312,308,15,30,10,1165,229,192,212,4,1,4
3270,237,15,335,43,4044,252,194,2322,1,23,7
2636,126,10,150,24,774,233,126,1050,1,12,2
2907,144,11,454,109,2936,238,131,339,3,10,2
3207,14,22,153,23,1605,190,126,543,3,39,7
2950,122,4,127,16,2142,236,143,437,3,32,2
2299,341,28,42,19,1350,187,168,450,4,10,6
2391,103,14,42,10,969,221,103,907,4,6,3
3235,110,9,90,8,4183,230,126,2523,1,38,7
2760,18,7,85,-9,330,226,148,1008,1,30,2
2389,67,21,134,40,553,193,78,1159,4,10,3
2720,84,24,162,88,180,191,61,853,1,30,5
2088,21,10,0,0,1436,219,141,812,4,17,4
2517,216,29,150,87,1230,252,195,1273,3,3,3
3008,165,11,242,23,3919,244,144,2382,1,30,2
2118,200,23,30,7,594,253,172,484,4,4,4
2763,35,21,95,5,1834,188,103,1711,3,13,2
2923,17,5,30,1,1323,229,151,3188,1,23,1
2706,140,13,90,5,1632,236,125,2435,3,4,2
3231,308,20,240,47,124,224,201,1731,2,23,1
2767,9,18,150,49,1704,200,137,3205,1,30,2
2450,36,18,30,0,780,196,110,319,4,6,3
3241,176,10,631,125,4868,246,152,2619,1,22,1
2931,17,9,30,5,4722,221,145,2064,1,23,5
2570,12,18,0,0,1207,200,135,1885,3,13,5
3152,64,7,510,10,3427,226,133,3818,1,29,1
2992,304,5,240,57,3582,237,171,1945,1,29,2
2455,336,10,134,17,1106,226,168,201,4,6,6
2816,32,13,553,3,3302,211,128,2610,3,10,1
3174,68,17,150,-21,1557,204,95,2372,1,22,1
3132,262,17,509,108,5901,246,208,1719,1,30,2
3109,270,20,690,68,1106,242,216,999,3,33,2
2424,82,18,180,66,730,206,87,1401,4,6,6
3014,45,15,60,0,1567,207,115,1150,3,31,1
2452,261,8,382,122,1591,244,182,430,4,6,6
2151,134,31,85,47,899,208,60,255,4,3,4
2885,296,24,693,184,2070,225,216,1842,3,13,5
3054,64,13,201,33,3986,213,111,4106,1,29,1
2713,63,7,192,20,170,226,134,858,3,11,5
2839,120,39,162,94,2186,178,15,569,3,13,5
2256,114,27,150,69,999,201,56,1298,4,3,4
3194,111,20,242,58,819,215,85,751,3,39,7
2723,135,6,30,-1,331,237,142,2446,3,17,2
2411,245,23,192,80,306,250,216,684,4,10,3
2723,133,17,201,93,1613,229,107,2496,1,30,2
2288,20,37,30,24,1618,138,82,807,4,10,3
3402,126,25,85,39,4140,214,74,3837,3,33,7
2653,81,19,636,245,607,203,84,1388,3,4,3
1962,87,20,124,50,124,203,79,541,4,3,3
2078,97,16,30,2,706,215,95,85,4,3,4
2408,184,28,90,48,424,245,146,1207,4,4,3
2707,56,19,108,10,1172,197,95,1650,3,31,2
3011,0,2,95,6,5149,235,156,2579,1,23,1
2057,303,11,0,0,955,235,185,228,4,17,4
2831,81,10,30,4,911,223,121,175,1,30,5
2133,30,32,256,178,295,154,78,153,4,10,3
2314,214,7,0,0,525,247,169,604,4,17,4
2962,225,13,242,62,5131,252,185,1328,1,30,2
3420,322,18,551,85,1682,218,187,636,3,39,7
2547,111,6,0,0,721,234,137,1114,3,11,6
2193,357,30,67,12,636,171,139,532,4,10,6
2684,131,15,300,4,1507,231,112,927,3,2,3
2435,191,29,283,165,1172,247,157,532,4,1,6
3190,85,19,150,32,3932,203,81,1465,1,22,1
2426,92,17,30,8,702,211,89,1173,4,5,4
3350,353,11,67,9,2565,221,158,618,3,39,7
3224,72,4,390,91,2609,232,144,1304,3,31,2
2830,40,7,408,64,1959,224,138,865,3,11,5
2700,16,18,180,94,2163,201,131,7071,1,29,1
2447,163,10,518,141,900,243,145,1159,4,6,3
2414,45,19,0,0,690,195,100,362,4,1,4
2168,25,23,0,0,1565,184,110,201,4,14,4
2448,331,15,150,19,499,220,175,1795,4,6,3
2042,84,22,85,21,503,196,70,636,4,6,3
3159,346,11,0,0,5166,223,162,1034,1,29,1
2759,43,11,443,34,60,215,126,722,3,17,5
2334,111,24,319,223,914,206,67,395,4,6,4
2930,91,20,541,10,443,204,78,604,3,33,1
2919,147,29,295,174,2051,222,85,713,3,13,5
3399,315,7,366,60,1591,235,172,1092,3,38,7
3355,107,15,247,-4,2484,220,100,2532,1,39,7
3127,137,9,295,-42,1328,237,134,2144,1,23,1
3192,211,12,277,25,2910,251,176,900,3,32,2
2737,91,23,108,-36,180,198,67,2301,1,30,5
2152,153,8,0,0,926,241,142,792,4,14,4
3147,49,9,256,38,5134,220,130,3071,1,22,2
2217,30,8,0,0,1142,223,141,323,4,17,4
2988,116,7,513,62,4952,233,133,6204,1,12,2
2763,40,14,247,50,2610,208,119,277,3,31,5
2115,323,9,42,5,1158,231,173,1276,4,17,4
2776,0,14,295,35,1746,212,151,1126,3,10,5
2722,75,34,95,57,95,156,20,1627,1,30,5
3032,4,12,335,60,2307,218,150,2563,3,23,1
2122,49,24,0,0,309,180,80,882,4,1,4
3207,180,8,30,-4,3391,245,155,1383,3,23,1
2293,277,28,30,11,1383,232,231,779,4,17,6
2788,13,5,90,4,2321,229,151,1290,1,23,2
3117,4,12,564,100,1519,218,150,2433,3,31,1
3257,310,12,591,-16,664,232,185,3108,2,23,2
2543,33,21,162,41,914,188,105,976,3,10,2
2786,63,28,306,119,331,172,55,1872,1,29,5
3231,38,3,162,17,5595,233,150,806,1,22,1
3227,30,15,182,-15,3449,206,124,3565,1,38,7
3143,151,12,655,106,1851,240,132,785,3,13,2
2369,309,16,258,10,1170,227,194,201,4,10,6
3114,320,8,127,-4,2014,233,173,2063,3,32,2
2306,274,11,0,0,1289,243,192,1332,4,10,6
2640,32,7,390,32,1711,224,142,1994,3,10,6
2079,124,27,272,119,313,208,63,503,4,1,3
2142,157,17,0,0,1249,240,128,1263,4,1,4
3166,315,13,150,27,3571,229,184,1766,3,23,1
2878,80,16,306,98,2002,210,97,1423,3,13,5
2809,116,15,30,5,2601,224,104,2010,1,23,2
3380,49,41,192,82,4151,122,0,949,1,40,7
2633,350,16,85,26,1319,212,159,765,3,11,3
3378,93,13,607,221,1430,219,106,1003,3,39,7
2183,330,25,180,58,552,201,182,212,4,10,6
2826,67,19,153,74,1425,199,87,1302,3,33,5
3037,219,10,828,128,5735,250,177,3308,1,29,2
2792,316,21,331,53,1794,217,196,1064,3,10,5
3091,150,13,85,15,4592,239,131,1165,1,29,1
3227,176,14,120,9,2974,247,149,2340,1,29,7
2632,26,15,0,0,2250,206,128,1032,3,10,2
3395,47,19,713,230,3460,196,101,1683,3,39,7
3105,72,11,335,27,1739,218,116,2949,3,32,1
2985,16,8,85,13,5004,224,147,4810,1,29,2
2285,126,28,391,159,1188,208,62,664,4,3,4
2775,145,11,379,2,1890,238,132,2252,1,12,2
2744,85,13,607,26,1505,217,108,2718,1,12,2
2918,17,19,564,205,2976,197,128,1663,1,29,2
3457,318,15,534,129,1159,226,185,1515,2,40,7
2973,158,26,711,307,2366,233,109,1745,3,4,7
2706,59,11,120,43,150,217,120,2131,1,29,5
2726,86,25,67,-15,150,189,57,2236,1,30,5
2573,62,16,511,-26,870,207,103,1084,3,4,3
2958,53,23,192,69,2067,184,81,1652,3,33,1
2497,355,8,90,24,616,225,157,1339,4,6,6
2764,87,23,270,132,270,196,67,726,1,30,5
2439,141,22,270,-103,1230,228,100,1570,3,4,3
2611,141,3,0,0,2087,238,149,2673,3,17,6
2154,126,33,67,41,1033,199,46,384,4,3,4
2242,320,18,30,10,446,220,188,1828,4,4,3
2318,113,32,190,93,467,189,35,1825,4,3,4
2164,337,10,0,0,1008,225,167,711,4,14,4
3064,26,13,636,148,4424,211,132,3944,1,29,1
2194,93,18,0,0,1471,211,89,534,4,2,4
2917,50,12,127,2,4707,213,120,1879,1,29,5
2113,316,24,153,74,443,211,199,638,4,10,6
3343,346,13,90,20,2143,219,162,1154,3,39,7
2400,306,6,30,3,466,236,174,384,4,10,6
2615,340,14,424,58,592,219,167,891,3,11,3
2633,88,6,443,29,1650,229,133,1950,3,10,6
3009,96,5,30,2,2908,233,139,618,1,29,1
2978,104,23,180,19,430,204,68,1584,1,29,1
2684,141,12,300,99,1852,236,126,2699,3,4,6
2709,125,28,67,23,3224,207,61,6094,1,30,5
3259,80,7,124,-4,3674,228,133,3864,1,38,7
2117,18,29,247,152,285,167,105,150,4,10,3
3298,89,11,30,-8,1837,223,117,870,3,39,7
2828,346,6,30,2,1451,231,160,1100,3,23,5
2384,129,32,212,129,1513,202,51,426,4,3,3
2909,280,11,598,208,1980,241,190,1935,3,13,5
2967,103,9,134,19,731,229,125,2335,1,29,2
2850,324,7,42,-3,5365,233,169,713,1,23,2
3386,82,24,569,157,612,190,61,543,2,40,7
2281,51,18,150,34,1263,197,99,603,4,2,6
2985,66,10,551,90,1061,220,122,1671,3,32,2
2776,90,13,30,5,1470,219,109,1716,3,17,5
2461,202,11,510,105,779,250,169,1248,4,6,6
2468,121,11,120,24,497,231,122,1405,4,6,6
2655,130,19,360,-34,1739,225,98,2483,3,2,3
3699,15,10,1230,253,5196,219,144,3534,3,40,7
2424,336,15,277,68,807,219,171,1500,4,10,6
3411,113,10,696,172,2972,229,120,2222,3,39,7
2897,153,11,258,68,2081,241,138,960,3,32,5
3452,328,13,624,83,2096,224,176,518,3,39,7
3319,74,28,30,11,2546,175,47,534,3,35,7
2349,26,19,150,66,1299,197,119,1087,4,11,6
2746,50,24,127,50,150,180,79,1265,1,29,5
3186,197,16,420,44,2333,252,168,871,1,22,1
2087,79,10,0,0,800,223,121,153,4,3,4
2429,291,9,362,62,1050,239,184,1423,3,16,3
2934,161,27,631,268,2321,234,111,1825,3,4,7
2877,278,13,0,0,2066,242,196,1006,3,19,5
2726,180,9,30,2,1065,246,155,607,3,2,3
2851,145,22,849,72,2320,230,103,1591,3,13,5
2786,88,14,313,137,330,215,101,741,1,30,5
2794,178,16,150,42,2572,248,149,2447,1,30,2
3458,142,18,182,51,4140,233,112,4198,3,33,7
2836,185,8,808,58,2257,246,158,1650,3,17,5
2683,41,9,95,12,2114,221,134,1879,3,17,5
2422,72,19,0,0,720,200,86,335,4,1,4
3303,73,6,60,7,4329,229,136,3808,1,38,7
3307,310,20,658,125,808,221,199,335,2,33,1
2174,127,15,30,-5,1600,229,111,134,4,3,4
2439,17,12,0,0,365,214,140,1283,4,6,4
2463,88,12,514,107,671,220,112,1061,4,6,6
3162,321,28,306,-39,3406,201,196,2040,1,24,1
3028,113,10,124,7,4147,229,120,2567,1,29,2
2518,82,24,313,151,638,189,60,815,4,10,3
2386,123,20,390,71,466,220,88,1061,4,3,3
2321,139,14,426,27,1323,235,122,932,4,2,4
2360,257,11,228,66,1107,247,192,752,4,6,4
2199,116,30,150,86,1008,195,44,384,4,3,4
2364,14,24,30,14,1315,184,122,774,4,10,6
2554,5,17,30,8,1597,204,144,4540,1,16,2
3405,304,9,306,29,2844,236,180,2122,1,39,7
2637,144,11,190,-2,973,238,131,671,3,2,5
2116,353,13,0,0,1103,216,157,443,4,4,4
2273,171,16,134,27,1687,245,142,841,4,2,6
2949,45,5,234,4,4025,228,142,4820,1,29,2
3263,117,14,277,57,210,227,110,525,2,24,2
2192,342,38,190,107,1040,156,160,607,4,10,3
3512,310,11,400,65,1451,232,183,1921,2,40,7
2950,100,11,30,10,1431,226,118,366,3,23,1
2576,158,5,60,0,726,241,149,1231,3,11,3
3404,135,6,595,171,2052,237,142,1597,1,35,7
3396,185,9,1062,157,2976,246,158,1600,3,38,7
3237,271,30,85,16,2309,233,235,2949,1,29,1
3216,180,6,30,1,3874,244,156,2795,1,23,7
2807,148,11,67,10,2321,239,135,1199,3,13,5
3701,320,8,1176,255,5341,233,173,3660,3,40,7
2244,55,6,0,0,1224,227,139,693,4,2,4
3046,22,8,134,24,2042,224,145,1450,1,29,1
2284,267,4,210,22,192,241,170,306,4,10,4
2338,25,24,295,194,1018,181,107,1409,4,10,3
1990,126,10,0,0,180,233,125,228,4,6,4
2768,82,5,295,38,2689,231,138,1972,3,11,5
3335,95,19,108,17,2263,208,81,2731,1,39,7
