Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness,Soil_type,Cover_Type
0.585018144,0.875,0.393939394,0.068002863,0.079866889,0.128705915,0.818897638,0.795275591,0.031785864,1,0.25,3
0.702436496,0.475,0.227272727,0.279169649,0.126455907,0.333708023,0.968503937,0.566929134,0.31813746,0.75,0.1,3
0.794712286,0.183333333,0.272727273,0.068002863,0.048252912,0.141351693,0.791338583,0.358267717,0.18890283,0.75,0.6,2
0.747537584,0.666666667,0.166666667,0.304939155,0.086522463,0.117465224,0.984251969,0.74015748,0.231005158,0.75,0.1,5
0.606531882,0.930555556,0.106060606,0.090909091,0.021630616,0.174090207,0.909448819,0.649606299,0.023699986,1,0.15,3
0.76412649,0.913888889,0.242424242,0.13027917,0.048252912,0.386820289,0.862204724,0.700787402,0.176076955,0.75,0.825,2
0.489372732,0.955555556,0.333333333,0.088761632,0.053244592,0.013348321,0.783464567,0.645669291,0.110553464,1,0.125,6
0.674701918,0.027777778,0.121212121,0.25841088,0.193011647,0.105662498,0.881889764,0.586614173,0.138017566,1,0.275,3
0.819336444,0.244444444,0.181818182,0.030064424,0.009983361,0.586623577,0.866141732,0.433070866,0.477345602,0.75,0.55,1
0.633488854,0.991666667,0.151515152,0.115962777,0.051580699,0.097372488,0.87007874,0.61023622,0.215530461,1,0.25,3
0.7656817,0.05,0.151515152,0.236220472,0.054908486,0.227764508,0.858267717,0.559055118,0.063711139,0.75,0.775,2
0.759460861,0.163888889,0.227272727,0.021474588,0.009983361,0.6617957,0.81496063,0.417322835,0.276174543,0.25,0.575,5
0.576982893,0.380555556,0.484848485,0.176807445,0.24625624,0.094702824,0.826771654,0.244094488,0.022584693,1,0.075,4
0.745723173,0.375,0.181818182,0.231925555,0.169717138,0.268933539,0.921259843,0.484251969,0.184162833,0.75,0.8,5
0.613011923,0.094444444,0.136363636,0.334287759,0.28452579,0.13235914,0.87007874,0.539370079,0.200195176,1,0.15,3
0.62182478,0.930555556,0.46969697,0.090909091,0.091514143,0.106646059,0.720472441,0.692913386,0.155444026,1,0.25,6
0.695956454,0.061111111,0.166666667,0.107372942,0.023294509,0.299423915,0.854330709,0.547244094,0.269203959,0.75,0.25,6
0.72187662,0.283333333,0.181818182,0.047959914,0.008319468,0.315863426,0.885826772,0.448818898,0.199916353,0.75,0.325,5
0.585277346,0.188888889,0.045454545,0,0,0.109737249,0.921259843,0.582677165,0.079325247,1,0.25,4
0.606791083,0.233333333,0.075757576,0,0,0.070675847,0.909448819,0.547244094,0.198661648,1,0.025,6
0.67962675,0.069444444,0.136363636,0.354330709,0.06156406,0.214978221,0.87007874,0.55511811,0.256517496,0.75,0.25,6
0.800155521,0.925,0.090909091,0.558339298,0.073211314,0.122242518,0.913385827,0.649606299,0.132859334,0.5,0.575,2
0.61715915,0.977777778,0.439393939,0.322118826,0.296173045,0.162006463,0.696850394,0.586614173,0.030391747,1,0.25,3
0.608087092,0.275,0.257575758,0,0,0.057327526,0.846456693,0.366141732,0.113759933,0.75,0.4,6
0.807672369,0.566666667,0.121212121,0.434502505,0.124792013,0.076015175,0.972440945,0.653543307,0.240206329,0.75,0.575,2
0.800933126,0.011111111,0.196969697,0.077308518,0.034941764,0.530560629,0.842519685,0.582677165,0.27422278,0.75,0.6,1
0.553913945,0.95,0.287878788,0.021474588,0.009983361,0.088660953,0.818897638,0.661417323,0.125749338,1,0.25,6
0.641524106,0.927777778,0.318181818,0.047959914,0.041597338,0.105381481,0.81496063,0.696850394,0.082531716,0.75,0.25,6
0.676775531,0.472222222,0.242424242,0.021474588,-0.014975042,0.472530561,0.964566929,0.559055118,0.366792137,0.75,0.5,1
0.727579057,0.391666667,0.196969697,0.021474588,0.009983361,0.390473514,0.929133858,0.488188976,0.330684511,0.25,0.725,5
0.744427164,0.636111111,0.257575758,0.077308518,-0.021630616,0.262610651,0.996062992,0.767716535,0.205771644,0.75,0.575,5
0.697252462,0.075,0.196969697,0.25841088,-0.001663894,0.107348602,0.834645669,0.515748031,0.033737627,0.75,0.25,2
0.522032141,0.944444444,0.257575758,0.021474588,0.018302829,0.009414079,0.838582677,0.665354331,0.108462289,1,0.425,3
0.768532919,0.277777778,0.060606061,0.047959914,0,0.704088801,0.921259843,0.559055118,0.805660114,0.25,0.475,1
0.713322965,0.263888889,0.212121212,0,0,0.068568217,0.858267717,0.401574803,0.043635857,0.25,0.75,5
0.652410575,0.361111111,0.196969697,0.163206872,0.103161398,0.122945061,0.917322835,0.472440945,0.126446396,0.75,0.05,3
0.799637118,0.344444444,0.166666667,0.250536865,0.036605657,0.079949417,0.913385827,0.488188976,0.199498118,0.75,0.575,2
0.724727838,0.727777778,0.318181818,0.279169649,0.058236273,0.259378952,0.964566929,0.854330709,0.288861007,0.75,0.425,5
0.722135822,0.294444444,0.257575758,0.047959914,0.018302829,0.302796122,0.854330709,0.37007874,0.178307542,0.75,0.325,5
0.619232763,0.113888889,0.303030303,0.231209735,0.098169717,0.073626528,0.755905512,0.393700787,0.178307542,1,0.25,6
0.590720581,0.305555556,0.106060606,0,0,0.032879022,0.913385827,0.519685039,0.055067615,1,0.275,4
0.848626231,0.891666667,0.196969697,0.440944882,0.129783694,0.624701419,0.893700787,0.712598425,0.135089921,0.75,0.8,1
0.764644894,0.330555556,0.212121212,0.107372942,0.056572379,0.288183223,0.893700787,0.429133858,0.134671685,0.25,0.75,2
0.545878694,0.833333333,0.227272727,0,0,0.185471406,0.913385827,0.771653543,0.127979925,1,0.425,4
0.619232763,0.288888889,0.181818182,0.021474588,0.008319468,0.073626528,0.885826772,0.448818898,0.192388122,1,0.15,6
0.597459824,0.363888889,0.166666667,0,0,0.125052691,0.921259843,0.496062992,0.117384637,1,0.075,4
0.731726283,0.155555556,0.333333333,0.239799571,0.289517471,0.161584937,0.744094488,0.326771654,0.073191133,0.75,0.825,6
0.833333333,0.336111111,0.015151515,0.021474588,-0.001663894,0.419980329,0.933070866,0.598425197,0.326362749,0.25,0.725,7
0.872731985,0.980555556,0.257575758,0.271295634,0.139767055,0.497962625,0.822834646,0.614173228,0.465077373,0.75,1,7
0.630637636,0.991666667,0.439393939,0.107372942,0.1281198,0.088660953,0.68503937,0.55511811,0.117802872,0.75,0.25,6
0.678330741,0.419444444,0.212121212,0.047959914,-0.008319468,0.116341155,0.940944882,0.507874016,0.210929876,0.75,0.5,5
0.532659409,0.125,0.166666667,0,0,0.054938879,0.854330709,0.5,0.092011711,1,0.25,4
0.573354069,0.680555556,0.151515152,0,0,0.160179851,0.976377953,0.732283465,0.068590548,1,0.025,4
0.865733541,0.272222222,0.196969697,0.085898354,0.034941764,0.314177322,0.874015748,0.433070866,0.137599331,0.75,0.975,7
0.676257128,0.594444444,0.106060606,0.107372942,0.076539101,0.108332162,0.972440945,0.669291339,0.865885961,0.25,0.45,5
0.623898393,0.422222222,0.303030303,0.279169649,0.106489185,0.080511451,0.929133858,0.460629921,0.109019936,1,0.075,3
0.639709694,0.880555556,0.181818182,0.064423765,0.02828619,0.10130673,0.905511811,0.712598425,0.166596961,1,0.25,6
0.563245205,0.138888889,0.424242424,0.088761632,0.166389351,0.029787832,0.657480315,0.251968504,0.076955249,1,0.025,3
0.88439606,0.072222222,0.181818182,0.455261274,0.287853577,0.43122102,0.838582677,0.523622047,0.292764534,0.75,0.975,7
0.862623121,0.422222222,0.287878788,0.088761632,0.06655574,0.331881411,0.933070866,0.464566929,0.04140527,0.75,0.975,7
0.587350959,0.177777778,0.363636364,0.021474588,0.023294509,0.05479837,0.724409449,0.275590551,0.233932804,1,0.1,4
0.631156039,0.391666667,0.045454545,0,0,0.161584937,0.937007874,0.586614173,0.09940053,0.75,0.35,6
0.656817004,0.436111111,0.242424242,0.064423765,0.006655574,0.16439511,0.948818898,0.511811024,0.180119894,0.75,0.1,6
0.708657335,0.352777778,0.075757576,0,0,0.208795841,0.933070866,0.559055118,0.340164506,0.25,0.575,5
0.825557284,0.125,0.045454545,0.060844667,0.011647255,0.396936912,0.913385827,0.582677165,0.727728984,0.25,0.725,1
0.526179368,0.05,0.272727273,0.030064424,0.019966722,0.065617535,0.783464567,0.503937008,0.073051722,1,0.25,4
0.811560394,0.872222222,0.227272727,0.239799571,0.103161398,0.042152592,0.88976378,0.744094488,0.18472048,0.25,0.55,2
0.753499222,0.316666667,0.227272727,0.077308518,0.056572379,0.227623999,0.881889764,0.417322835,0.295134532,0.75,0.775,2
0.647226542,0.019444444,0.212121212,0,0,0.11690319,0.834645669,0.570866142,0.232399275,0.75,0.5,6
0.59849663,0.019444444,0.46969697,0.136005727,0.188019967,0.105662498,0.641732283,0.472440945,0.076955249,1,0.15,6
0.84214619,0.961111111,0.227272727,0.021474588,0.014975042,0.282422369,0.850393701,0.641732283,0.206608114,0.75,0.775,1
0.859253499,0.225,0.257575758,0.115962777,-0.004991681,0.283124912,0.818897638,0.362204724,0.15655932,0.75,0.975,7
0.693623639,0.15,0.166666667,0.042949177,0.008319468,0.291133905,0.854330709,0.484251969,0.257353966,0.75,0.25,5
0.507516848,0.827777778,0.196969697,0.109520401,0.063227953,0.05479837,0.92519685,0.751968504,0.104837585,1,0.025,6
0.608864697,0.880555556,0.378787879,0.042949177,0.031613977,0.093297738,0.826771654,0.779527559,0.056879967,1,0.25,3
0.857698289,0.222222222,0.621212121,0.151753758,0.124792013,0.327947169,0.527559055,0,0.08364701,0.75,0.975,7
0.618455158,0.213888889,0.212121212,0,0,0.128424898,0.842519685,0.413385827,0.13341698,1,0.15,4
0.799896319,0.261111111,0.348484848,0.292054402,0.249584027,0.207390755,0.783464567,0.255905512,0.34713509,0.75,0.825,1
0.596163815,0.936111111,0.439393939,0.242662849,0.322795341,0.156667135,0.74015748,0.68503937,0.1706399,1,0.25,3
0.625453603,0.311111111,0.393939394,0.030064424,0.021630616,0.09512435,0.799212598,0.24015748,0.047678795,1,0.025,3
0.847589425,0.030555556,0.090909091,0.596993558,0.202995008,0.874806801,0.897637795,0.594488189,0.222082811,0.25,0.725,1
0.823742872,0.186111111,0.272727273,0.088761632,0.103161398,0.198117184,0.791338583,0.358267717,0.104837585,0.75,0.975,7
0.605235874,0.205555556,0.333333333,0.042949177,0.048252912,0.162709007,0.75984252,0.287401575,0.185278126,1,0.25,6
0.590202177,0.069444444,0.181818182,0,0,0.163973584,0.838582677,0.527559055,0.099121706,1,0.075,4
0.729393468,0.15,0.257575758,0.339298497,0.242928453,0.068006182,0.791338583,0.397637795,0.306984525,0.25,0.725,5
0.82659409,0.091666667,0.106060606,0.125268432,-0.058236273,0.371504848,0.88976378,0.562992126,0.319392165,0.25,0.55,1
0.858735096,0.086111111,0.090909091,0.042949177,-0.009983361,0.526626388,0.897637795,0.570866142,0.335006274,0.25,0.925,7
0.639968896,0.608333333,0.348484848,0.042949177,0.019966722,0.16130392,1,0.763779528,0.089781124,0.75,0.1,3
0.8437014,0,0.075757576,0.202576951,0.046589018,0.610791064,0.905511811,0.614173228,0.323992751,0.25,0.95,7
0.801969933,0.191666667,0.106060606,0,0,0.241534354,0.88976378,0.515748031,0.045169385,0.25,0.575,1
0.795489891,0.125,0.166666667,0.021474588,0.006655574,0.74975411,0.854330709,0.5,0.375993308,0.25,0.575,1
0.586054951,0.097222222,0.242424242,0,0,0.138682029,0.795275591,0.460629921,0.165063432,1,0.25,4
0.874027994,0.522222222,0.106060606,0.088761632,0.006655574,0.376001124,0.964566929,0.625984252,0.074167015,0.75,0.95,7
0.59538621,0.269444444,0.257575758,0.060844667,0.039933444,0.046367852,0.834645669,0.350393701,0.222919281,1,0.1,4
0.798859513,0.213888889,0.136363636,0.202576951,0.006655574,0.450611213,0.881889764,0.492125984,0.122124634,0.25,0.725,2
0.581389321,0.358333333,0.515151515,0.18468146,0.237936772,0.108753688,0.783464567,0.181102362,0.033458804,1,0.075,4
0.518662519,0.086111111,0.590909091,0.042949177,0.059900166,0.011943235,0.503937008,0.216535433,0.017287049,1,0.25,3
0.872213582,0.269444444,0.166666667,0.20400859,0.071547421,0.274834902,0.881889764,0.448818898,0.458246201,0.25,0.95,7
0.694919647,0.280555556,0.363636364,0.121689334,0.081530782,0.346353801,0.787401575,0.251968504,0.326641573,0.75,0.25,3
0.835147745,0.077777778,0.166666667,0.46385111,0.244592346,0.593086975,0.846456693,0.527559055,0.474557368,0.25,0.725,1
0.870139969,0.469444444,0.515151515,0.244810308,0.329450915,0.244766053,0.905511811,0.433070866,0.071936428,0.75,0.975,7
0.631674443,0.847222222,0.348484848,0.088761632,0.084858569,0.099901644,0.87007874,0.81496063,0.206608114,1,0.25,2
0.869621566,0.963888889,0.060606061,0.335719399,0.034941764,0.113811999,0.913385827,0.625984252,0.305311585,0.75,0.8,7
0.606013478,0.352777778,0.363636364,0.219040802,0.234608985,0.098356049,0.850393701,0.311023622,0.226683396,1,0.075,4
0.864437532,0.111111111,0.227272727,0.391553329,0.282861897,0.495854995,0.811023622,0.460629921,0.25679632,0.75,0.975,7
0.813115604,0.216666667,0.151515152,0.221188261,0.073211314,0.27820711,0.87007874,0.464566929,0.447093266,0.75,0.6,1
0.66407465,0.638888889,0.166666667,0.251252684,0.104825291,0.337501756,0.988188976,0.724409449,0.074445839,0.75,0.05,3
0.734836703,0.819444444,0.378787879,0.279169649,0.091514143,0.305465786,0.881889764,0.854330709,0.059947024,0.75,0.825,2
0.670554692,0.041666667,0.272727273,0.20400859,0.163061564,0.282984404,0.787401575,0.519685039,0.096333473,0.75,0.25,6
0.793934681,0.952777778,0.272727273,0.428060129,0.196339434,0.372347899,0.830708661,0.653543307,0.217621637,0.75,0.825,1
0.677812338,0.522222222,0.106060606,0.107372942,0.09484193,0.107489111,0.964566929,0.625984252,0.869510665,0.25,0.45,5
0.601088647,0.008333333,0.303030303,0.173228346,0.093178037,0.134888296,0.775590551,0.562992126,0.119057577,1,0.15,3
0.817522032,0.936111111,0.03030303,0.399427344,0.194675541,0.278066601,0.929133858,0.625984252,0.116269343,0.75,0.8,2
0.817003629,0.486111111,0.121212121,0.163206872,0.001663894,0.296051707,0.964566929,0.602362205,0.042659975,0.75,0.8,1
0.733281493,0.986111111,0.075757576,0,0,0.196290572,0.905511811,0.618110236,0.35215391,0.75,0.6,1
0.870139969,0.972222222,0.212121212,0.303507516,0.138103161,0.15203035,0.846456693,0.62992126,0.106928761,0.25,0.975,1
0.802229134,0.144444444,0.242424242,0.943450251,0.376039933,0.409020655,0.799212598,0.413385827,0.185138715,0.75,0.8,2
0.715137377,0.25,0.212121212,0.021474588,-0.013311148,0.072783476,0.854330709,0.405511811,0.03973233,0.25,0.75,5
0.586832556,0.302777778,0.454545455,0.12884753,0.111480865,0.098356049,0.748031496,0.153543307,0.221943399,1,0.075,4
0.675479523,0.125,0.106060606,0.193271296,0.008319468,0.08894197,0.885826772,0.543307087,0.872159487,0.25,0.725,5
0.684292379,0.997222222,0.272727273,0.125268432,0.09484193,0.176057328,0.799212598,0.586614173,0.142757563,0.25,0.725,2
0.754017626,0.219444444,0.136363636,0.279169649,0.394342762,0.16959393,0.881889764,0.488188976,0.109716994,0.75,0.8,5
0.725505443,0.227777778,0.303030303,0.12884753,0.148086522,0.04341717,0.791338583,0.311023622,0.192806357,0.25,0.75,5
0.765163297,0.175,0.106060606,0.095919828,0.003327787,0.645637207,0.88976378,0.527559055,0.303917468,0.25,0.575,5
0.615863142,0.163888889,0.242424242,0.193271296,0.129783694,0.062666854,0.803149606,0.397637795,0.062874669,1,0.1,3
0.709175739,0.138888889,0.106060606,0.219040802,0.103161398,0.045384291,0.885826772,0.535433071,0.328314513,0.25,0.725,5
0.670554692,0.002777778,0.257575758,0.107372942,0.056572379,0.059575664,0.811023622,0.582677165,0.157256378,0.75,0.25,3
0.846034215,0.511111111,0.393939394,0.030064424,0.016638935,0.307011381,0.972440945,0.586614173,0.106649937,0.75,0.55,7
0.663037843,0.008333333,0.287878788,0.042949177,0.051580699,0.173809189,0.787401575,0.562992126,0.25679632,0.75,0.325,6
0.739761534,0.255555556,0.287878788,0.194702935,0.148086522,0.22130111,0.818897638,0.330708661,0.222640457,0.75,0.825,5
0.84214619,0.211111111,0.272727273,0.214745884,0.103161398,0.11577912,0.803149606,0.350393701,0.130210512,0.75,0.975,7
0.767755314,0.141666667,0.212121212,0.20400859,0.054908486,0.720106787,0.826771654,0.452755906,0.884985362,0.25,0.3,2
0.517625713,0.069444444,0.378787879,0.173228346,0.084858569,0.075874666,0.700787402,0.413385827,0.100515823,1,0.25,6
0.703473302,0.183333333,0.46969697,0.021474588,-0.014975042,0.015174933,0.633858268,0.149606299,0.334588038,0.25,0.75,5
0.525142561,0.686111111,0.439393939,0.047959914,0.046589018,0.034003091,0.972440945,0.893700787,0.059947024,1,0.125,3
0.583981337,0.561111111,0.303030303,0,0,0.071799916,0.996062992,0.68503937,0.082531716,1,0.1,4
0.797045101,0.141666667,0.090909091,0.279885469,0.073211314,0.206547703,0.893700787,0.547244094,0.400529764,0.25,0.575,1
0.608346293,0.338888889,0.545454545,0.215461704,0.088186356,0.149501194,0.732283465,0.106299213,0.087968772,1,0.15,4
0.666407465,0.125,0.075757576,0.021474588,0,0.26064353,0.897637795,0.559055118,0.275756308,0.75,0.05,6
0.747278383,0.497222222,0.181818182,0.030064424,0.011647255,0.029787832,0.972440945,0.602362205,0.142199916,0.75,0.825,5
0.638154484,0.133333333,0.348484848,0.090909091,0,0.122523535,0.720472441,0.334645669,0.180677541,0.75,0.25,6
0.763348885,0.072222222,0.136363636,0.183249821,-0.009983361,0.105381481,0.866141732,0.551181102,0.220828105,0.75,0.8,1
0.765940902,0.072222222,0.121212121,0.088761632,0.008319468,0.645215681,0.874015748,0.559055118,0.30740276,0.25,0.575,5
0.564282011,0.788888889,0.348484848,0.021474588,0.019966722,0.145566952,0.917322835,0.87007874,0.082531716,1,0.35,4
0.665111457,0.933333333,0.287878788,0.18468146,0.188019967,0.083462133,0.830708661,0.681102362,0.054509968,0.75,0.25,6
0.811041991,0.15,0.151515152,0.328561203,0.079866889,0.230293663,0.858267717,0.492125984,0.410149171,0.75,0.8,1
0.700362882,0.069444444,0.409090909,0.239799571,-0.024958403,0.139525081,0.677165354,0.38976378,0.330126865,0.25,0.725,2
0.72965267,0.975,0.242424242,0.2591267,0.136439268,0.2585359,0.830708661,0.622047244,0.138017566,0.75,0.275,5
0.7812338,0.172222222,0.060606061,0.380100215,0.163061564,0.780666011,0.913385827,0.570866142,0.225149868,0.25,0.725,2
0.610419907,0.683333333,0.287878788,0.250536865,0.316139767,0.196150063,0.988188976,0.818897638,0.08615642,1,0.15,3
0.602643857,0.538888889,0.393939394,0.064423765,0.109816972,0.232120275,0.984251969,0.645669291,0.127422278,1,0.05,6
0.685329186,0.85,0.060606061,0.215461704,0.006655574,0.140087115,0.933070866,0.661417323,0.121845811,0.75,0.05,5
0.78900985,0.544444444,0.348484848,0.279885469,0.204658902,0.190810735,0.992125984,0.657480315,0.141502858,0.25,0.725,2
0.870917574,0.380555556,0.181818182,0.176807445,0.073211314,0.523113671,0.92519685,0.496062992,0.281890422,0.75,0.95,7
0.646189736,0.541666667,0.106060606,0,0,0.13446677,0.968503937,0.637795276,0.101212882,0.75,0.1,3
0.728356661,0.269444444,0.515151515,0.107372942,0.1281198,0.306168329,0.669291339,0.066929134,0.058692318,0.75,0.325,5
0.603421462,0.258333333,0.393939394,0.279169649,0.400998336,0.095405367,0.748031496,0.200787402,0.04307821,1,0.25,4
0.56402281,0.336111111,0.439393939,0.077308518,0.104825291,0.143318814,0.795275591,0.212598425,0.053255263,1,0.075,4
0.834629342,0.505555556,0.212121212,0.064423765,0.013311148,0.397779963,0.976377953,0.606299213,0.34713509,0.25,0.725,7
0.730948678,0.730555556,0.060606061,0.125268432,0.018302829,0.333286497,0.948818898,0.669291339,0.339467447,0.25,0.3,2
0.755313634,0.263888889,0.424242424,0.060844667,0.034941764,0.085288745,0.728346457,0.169291339,0.242576328,0.75,0.825,2
0.860808709,0.894444444,0.212121212,0.042949177,0.023294509,0.423633553,0.885826772,0.712598425,0.30322041,0.25,0.975,7
0.615344738,0.027777778,0.393939394,0.125268432,0.202995008,0.184768863,0.708661417,0.492125984,0.159208142,1,0.25,3
0.872731985,0.886111111,0.378787879,0.088761632,0.001663894,0.196150063,0.81496063,0.771653543,0.234351039,0.5,0.975,7
0.736651115,0.633333333,0.257575758,0.355762348,0.016638935,0.122945061,1,0.767716535,0.247037502,0.75,0.1,5
